price,ad_title,href,location,square_meter,owner,real_estate_firm,id,img_href
"2 690 000,-",Hellerud - TROSTERUD/ *Innbydende 2- roms med romslig innglasset veranda ved Østmarka - *Heis - *Kort vei til off. komm ...,https://www.finn.no/realestate/homes/ad.html?finnkode=132527076,"Tvetenveien 253, Oslo, Hellerud",47 m²,Andel,Nordvik Lillestrøm,132527076,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/6/132/527/076_301654550.jpg
"1 890 000,-",Fossegrenda - Strøken 4-roms med solrik terrasse på 20 kvm. Flott utsikt. Garasjeplass. Heis. Fjernvarme og strøm inkl.,https://www.finn.no/realestate/homes/ad.html?finnkode=129081524,"Ratesvingen 14, Trondheim",78 m²,Andel,PrivatMegleren Trondheim,129081524,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/4/129/081/524_1519586882.jpg
"1 900 000,-","Roa: Enebolig med stor tomt. NY PRIS / NY VISNING. Uthus, lekehus og frittstående garasje. Behov for oppgradering.",https://www.finn.no/realestate/homes/ad.html?finnkode=129547374,"Blåsbortvegen 18, Roa",157 m²,Eier (Selveier),EiendomsMegler 1 Hadeland,129547374,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/4/129/547/374_608609272.jpg
"1 950 000,-",Åndalsnes - Lekker og moderne bolig med garasje og carport. Nydelig utsikt.,https://www.finn.no/realestate/homes/ad.html?finnkode=132533182,"Flatmelen 1, Åndalsnes",113 m²,Eier (Selveier),Møre Eiendomsmegling AS Avd Molde,132533182,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/2/132/533/182_901450710.jpg
"4 200 000,-","Nordre Ål - Flott 3-roms selveier. Heis, peis (gass) og garasjeplass. Stor terrasse. Særdeles flott og solrikt med panoramautsikt.",https://www.finn.no/realestate/homes/ad.html?finnkode=122389027,"Lysgårdsvegen 4, Lillehammer",93 m²,Eier (Selveier),DNB Eiendom AS,122389027,https://images.finncdn.no/dynamic/480w/2018/8/vertical-2/19/7/122/389/027_906454220.jpg
"8 900 000,-",Haugesund - Kvalsvik - Flott funkisenebolig med panoramautsikt mot havet - Dobbel garasje - Solrikt og usjenert,https://www.finn.no/realestate/homes/ad.html?finnkode=132533055,"Orkdølavegen 8, Haugesund",251 m²,Eier (Selveier),Meglerhuset Rele AS,132533055,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/5/132/533/055_1787009053.jpg
"2 790 000,-",GAUSEL/FORUS - Stor og pen leil i 2. etasje med 2 soverom | Balkong | Utmerkede solforhold | Utsikt,https://www.finn.no/realestate/homes/ad.html?finnkode=127956651,"Mariabakken 10, Stavanger",93 m²,Andel,DNB Eiendom AS,127956651,https://images.finncdn.no/dynamic/480w/2018/8/vertical-2/29/1/127/956/651_827593701.jpg
"4 950 000,-","NORDBERG - Velholdt 3-roms seniorleilighet for 60+ med livsløpsstandard, solrik balkong og nydelig utsikt. Rolige omgivelser.",https://www.finn.no/realestate/homes/ad.html?finnkode=132382051,"John Brandts vei 1D, Oslo, Sogn",70 m²,Andel,DNB Eiendom AS,132382051,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/1/132/382/051_158575866.jpg
"3 100 000,-",Bromstad/Strindheim/Persaunet - Delikat & moderne 3-roms leilighet m/attraktiv beliggenhet | TG0 på bad og kjøkken | Stor balkong m/optimale solforhold ,https://www.finn.no/realestate/homes/ad.html?finnkode=132329340,"Fredrikke Qvams veg 20 C, Trondheim",66 m²,Andel,EiendomsMegler 1 avd. Trondheim Øst/Valentinlyst,132329340,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/0/132/329/340_1903096093.jpg
"1 300 000,-",BYFLATA:  3-roms leilighet i 3. etg. Heis. Romslig veranda.,https://www.finn.no/realestate/homes/ad.html?finnkode=132532811,"Vefsnvegen 5, Mosjøen",76 m²,Andel,Rede Eiendomsmegling AS,132532811,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/1/132/532/811_625984764.jpg
"1 850 000,-",HUNDVÅG - Meget pen B/L leil i 2. etg med utsikt mot sjøen!,https://www.finn.no/realestate/homes/ad.html?finnkode=98037748,"Ordfører Scheies gate 11, Hundvåg",53 m²,Andel,DNB Eiendom AS,98037748,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/8/980/377/48_1068548791.jpg
"1 950 000,-",Halvpart av tomannsbolig i populært boligområde på Tomter.,https://www.finn.no/realestate/homes/ad.html?finnkode=132532697,"Kringsjå 5 b, Tomter",121 m²,Eier (Selveier),Aktiv Askim,132532697,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/7/132/532/697_1116395835.jpg
"1 300 000,-","Hundvåg - Prisgunstig og lys leilighet i 2. etasje med 2 soverom, sørvestvendt veranda og fast parkering | Ingen dok.avgift!",https://www.finn.no/realestate/homes/ad.html?finnkode=132521029,"Krosshaugveien 19, Hundvåg",55 m²,Andel,DNB Eiendom AS,132521029,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/9/132/521/029_374265777.jpg
"6 250 000,-","Myra - Stor, herskapelig enebolig - Et drømmehus med mulighet for personlig tilpasning",https://www.finn.no/realestate/homes/ad.html?finnkode=132532615,"Romstølen 86, Arendal",285 m²,Eier (Selveier),Aktiv Arendal,132532615,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/5/132/532/615_252199334.jpg
"1 900 000,-",Byflata - Lagmannsgata 2 - Nett og koselig enebolig med garasje - 3 soverom,https://www.finn.no/realestate/homes/ad.html?finnkode=132532483,"Lagmannsgata 2, Mosjøen",132 m²,Eier (Selveier),Aktiv Helgeland,132532483,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/3/132/532/483_2144946356.jpg
"3 890 000,-",Askim :: Nytt og moderne rekkehus med god standard og planløsning :: Mulighet for 4 soverom,https://www.finn.no/realestate/homes/ad.html?finnkode=132532470,"Nygårdsåsen, hus 13, Askim",117 m²,Eier (Selveier),Attentus Eiendomsmegling,132532470,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/0/132/532/470_1272677847.jpg
"5 750 000,-","Majorstuen - Klassisk, gjennomgående og solrik 3-roms med balkong, peis og 2 soverom mot rolig bakgård",https://www.finn.no/realestate/homes/ad.html?finnkode=132450128,"Kirkeveien 67, Oslo, Uranienborg - Majorstuen",88 m²,Eier (Selveier),Nordvik Majorstuen,132450128,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/25/8/132/450/128_608612262.jpg
"600 000,-","Remmedalsvegen 9A, 6777 Stårheim",https://www.finn.no/realestate/homes/ad.html?finnkode=129531214,"Remmedalsvegen 9A, Stårheim",53 m²,Eier (Selveier),Advokat Per Kjetil Stautland AS,129531214,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/18/4/129/531/214_1409335761.jpg
"1 400 000 - 1 650 000,-",STATHELLE - GRASMYR 10 nye BRL leiligheter - valgfritt 2 eller 3 soverom - heis og garasje,https://www.finn.no/realestate/newbuildings/ad.html?finnkode=132532024&page=24,"Nesjarvegen 3, Stathelle",77 - 86 m²,Andel,BEST EIENDOMSMEGLER AS,132532024,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/4/132/532/024_1082603329.jpg
"2 150 000,-",Frydenlund - Pen 3-roms endeleilighet med garasje og fin utsikt mot Romsdalen,https://www.finn.no/realestate/homes/ad.html?finnkode=132532132,"Joakimbakken 30, Åndalsnes",78 m²,Eier (Selveier),Notar Molde,132532132,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/2/132/532/132_1787073440.jpg
"6 500 000,-","GAUSTAD - Lys, gj.gående, lekker 3R - Stilfullt, stort kjøkken Flott - Stor stue - Solrik veranda - V/ Marka - Blindvei",https://www.finn.no/realestate/homes/ad.html?finnkode=129236248,"Sognsvannsveien 47B, Oslo",82 m²,Andel,Nordvik Ullevål,129236248,https://images.finncdn.no/dynamic/480w/2018/9/vertical-2/17/8/129/236/248_638009935.jpg
"6 300 000,-",HANSTAD - Gjennomført og svært lekker funkisbolig fra 2014 med høy standard og innholdsrik planløsning. Dobbel garasje.,https://www.finn.no/realestate/homes/ad.html?finnkode=132532157,"Bureiserfeltet 8, Elverum",209 m²,Eier (Selveier),Rustad Eiendomsmegling AS,132532157,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/7/132/532/157_1020723866.jpg
"7 950 000,-",LADE - Moderne og ny 5-roms toppleilighet m/ stor takterrasse - Vannbåren varme - 2 bad -  Extrakonsept,https://www.finn.no/realestate/homes/ad.html?finnkode=132331733,"Julianus Holms veg 72, Trondheim",122 m²,Eier (Selveier),DNB Eiendom AS,132331733,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/3/132/331/733_326253745.jpg
"2 690 000,-","Lekker, oppusset leilighet i høy 1. etasje -  2 soverom - sentral beliggenhet!",https://www.finn.no/realestate/homes/ad.html?finnkode=132394881,"Taugata 31, Stavanger",72 m²,Eier (Selveier),DNB Eiendom AS,132394881,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/24/1/132/394/881_1579392482.jpg
"11 000 000,-",Skogbygda / Nes - Skogeiendom på 2835 da med tømmerhytte / jaktkoie,https://www.finn.no/realestate/homes/ad.html?finnkode=132531956,"Oppsal Skog og Oppsalvegen 271, Skogbygda","11 000 000,-",Eier (Selveier),DNB Eiendom AS,132531956,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/6/132/531/956_564691911.jpg
"2 590 000,-",LADE - Lekker 2-roms selveierleilighet | Fjernvarme | Sentral beliggenhet på Lade,https://www.finn.no/realestate/homes/ad.html?finnkode=132531799,"Håkon Magnussons gate 18, Trondheim",45 m²,Eier (Selveier),EiendomsMegler 1 avd. Trondheim Sør/Øst,132531799,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/9/132/531/799_310909249.jpg
"3 490 000,-",SENTRUM - Stor og fin sentrumsleilighet med innglasset balkong og flott utsikt til Glomma. Fin planløsning. Garasje og heis.,https://www.finn.no/realestate/homes/ad.html?finnkode=132531805,"Elvarheimgata 4C, Elverum",87 m²,Andel,Rustad Eiendomsmegling AS,132531805,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/5/132/531/805_961101260.jpg
"2 790 000,-","GAARDERLØKKA - Hyggelig enebolig med sentral og barnevennlig beliggenhet. 3 soverom, 2 stuer og 2 bad. Carport og utebod.",https://www.finn.no/realestate/homes/ad.html?finnkode=132531676,"Margrethe Munthes veg 51, Elverum",116 m²,Eier (Selveier),Rustad Eiendomsmegling AS,132531676,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/6/132/531/676_1304166611.jpg
"3 190 000,-",LØVBERGSMOEN - Lys og velholdt enebolig med barnevennlig beliggenhet. Dobbel garasje og uthus med god lagringsplass.,https://www.finn.no/realestate/homes/ad.html?finnkode=132531628,"Myrvoldvegen 13, Elverum",134 m²,Eier (Selveier),Rustad Eiendomsmegling AS,132531628,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/8/132/531/628_1651672269.jpg
"4 190 000,-",I hjertet av Mandal - En sjelden perle med høy standard og flotte utearealer. Solrikt! Carport!,https://www.finn.no/realestate/homes/ad.html?finnkode=132531414,"Torjusheigata 20, Mandal",163 m²,Eier (Selveier),Exbo Sørlandet AS,132531414,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/28/4/132/531/414_1314096050.jpg
"1 690 000,-",HANSTAD - Halvpart av tomannsbolig med 3 soverom og praktisk planløsning med alt på ei flate. Garasjeplass. Nærhet til friområder.,https://www.finn.no/realestate/homes/ad.html?finnkode=132531386,"Holtet 21B, Elverum",90 m²,Andel,Rustad Eiendomsmegling AS,132531386,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/6/132/531/386_2103860109.jpg
"1 150 000,-",Lys og romslig 2-roms andelsleilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=132531433,"Korvettveien 61C, Kristiansand S",54 m²,Andel,"Sørmegleren AS, avd. Vest",132531433,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/3/132/531/433_1069793784.jpg
"9 100 000,-","Madlasandnes/Hafrsfjord - Innholdsrik enebolig fra 2007 med 2 stuer, 2 kjøkken. Solrike uteplasser og panoramautsikt.",https://www.finn.no/realestate/homes/ad.html?finnkode=130803773,"Håhammarbrautene 42, Hafrsfjord",234 m²,Eier (Selveier),EiendomsMegler 1 Madla,130803773,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/3/130/803/773_1998550342.jpg
"2 950 000,-",Ålgård - Solbakkane - Pent rekkehus i populært område - 2 (3) Soverom -Carport - Solrik beliggenhet ,https://www.finn.no/realestate/homes/ad.html?finnkode=132531312,"Blåklokkeveien 49, Ålgård",94 m²,Eier (Selveier),EiendomsMegler 1 Gjesdal,132531312,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/2/132/531/312_844852689.jpg
"5 950 000,-",Maura - Meget innholdsrik og flott enebolig på 300 kvm m/dob. garasje og carport - 2 mål tomt - Attraktivt område!,https://www.finn.no/realestate/homes/ad.html?finnkode=129256638,"Grønnspettvegen 2, Maura",301 m²,Eier (Selveier),Krogsveen avd. Jessheim,129256638,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/8/129/256/638_1087010752.jpg
"2 850 000,-","PILESTREDET PARK - Stilren og hyggelig 2-roms leilighet med balkong, felles takterrasse og nydelig utsikt til park.",https://www.finn.no/realestate/homes/ad.html?finnkode=132312501,"Pilestredet park 18, Oslo, St.Hanshaugen - Ullevål",45 m²,Andel,DNB Eiendom AS,132312501,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/1/132/312/501_1441019950.jpg
"2 090 000,-",Frakkagjerd/ Rundhaug - Flott beliggende leilighet med stor terrasse og flott utsikt. Velkommen til visning mandag 29/10 kl. 16:30 - 17:15,https://www.finn.no/realestate/homes/ad.html?finnkode=132531283,"Rundhaug 76, Førresfjorden",62 m²,Eier (Selveier),EiendomsMegler 1 Haugesund,132531283,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/3/132/531/283_738190731.jpg
"8 990 000,-",Randaberg -  Stor moderne enebolig med byggegodkjent leilighet. Innholdsrik underetasje med egen inngang. Solrike utepla,https://www.finn.no/realestate/homes/ad.html?finnkode=126194391,"Valakroken 11 a og b, Randaberg",233 m²,Eier (Selveier),Proaktiv Stavanger,126194391,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/28/1/126/194/391_741313933.jpg
"1 070 000,-",Visn 1/11 Kvadraturen - Pen 1-roms selveierleilighet - 1.BO for deg mellom 18 og 35 år - Takterrasse - Kort vei til alt!,https://www.finn.no/realestate/homes/ad.html?finnkode=126022822,"Kronprinsens Gate 41, Kristiansand S",24 m²,Eier (Selveier),Exbo Sørlandet AS,126022822,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/2/126/022/822_1789805306.jpg
"3 490 000,-",Rødsåsen 12 - fin familiebolig med godkjent utleiedel. Rolig og barnevennlig!,https://www.finn.no/realestate/homes/ad.html?finnkode=132531111,"Rødsåsen 12, Sandefjord",176 m²,Eier (Selveier),Aktiv Sandefjord/Andebu/Tønsberg,132531111,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/1/132/531/111_526770129.jpg
"10 500 000,-",REFSNES/GODSET - Toppleilighet med privat takterrasse og balkong - Kveldssol - Sjøutsikt - Høy standard - Heis - Garasje,https://www.finn.no/realestate/homes/ad.html?finnkode=132531056,"Godset 1, Leilighet A0402, Moss",145 m²,Eier (Selveier),Krogsveen avd. Moss,132531056,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/6/132/531/056_1228878635.jpg
"1 890 000,-",Sandved - SANDVED - NY PRIS!! Visning søndag 04/11 kl 14-15!! Flott leilighet med solrik og rolig beliggenhet!,https://www.finn.no/realestate/homes/ad.html?finnkode=112821992,"Måkeveien 12 B, Sandnes",50 m²,Eier (Selveier),DNB Eiendom AS,112821992,https://images.finncdn.no/dynamic/480w/2018/8/vertical-2/13/2/112/821/992_1419884723.jpg
"1 800 000,-",NY PRIS! Innholdsrik enebolig på Brattekleiv med romslig tomt og sjøutsikt. Visning Tirsdag 30.10. kl 18:00-18:30.,https://www.finn.no/realestate/homes/ad.html?finnkode=108309964,"Gabriel Scottsvei 23, Færvik",184 m²,Eier (Selveier),Exbo Sørlandet AS,108309964,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/4/108/309/964_1732890672.jpg
"2 490 000,-",Solheimslien - Attraktiv leilighet nyoppusset i 2018 med mange rom og egen parkering. Nydelig utsikt og sentral beliggenhet,https://www.finn.no/realestate/homes/ad.html?finnkode=132530911,"Nordre Skogveien 9, Bergen",62 m²,Eier (Selveier),PrivatMegleren Vikebø & Jørgensen,132530911,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/27/1/132/530/911_642323516.jpg
"3 990 000,-",Stavanger sentrum - Modernisert enebolig midt i  Stavanger sentrum | Koselig uteområde |,https://www.finn.no/realestate/homes/ad.html?finnkode=96728952,"A.B.C. gata 12, Stavanger",152 m²,Eier (Selveier),DNB Eiendom AS,96728952,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/2/967/289/52_526168455.jpg
"5 990 000,-","Sandviken | En leilighet av de sjeldne med fantastiske detaljer, tilhørende utleiedel, takterrasse og nydelig utsikt.",https://www.finn.no/realestate/homes/ad.html?finnkode=132530765,"Egedes gate 6, Bergen",103 m²,Eier (Selveier),Eie Eiendomsmegling Bergen,132530765,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/5/132/530/765_2007350723.jpg
"2 690 000,-",SANDNES SENTRUM - Kjekk selveier i 2. etasje med 2 soverom | Lukket parkering | Heis | Innglasset terrasse med varme,https://www.finn.no/realestate/homes/ad.html?finnkode=131113254,"Langgata 97, Sandnes",69 m²,Eier (Selveier),DNB Eiendom AS,131113254,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/08/4/131/113/254_415945830.jpg
"1 650 000,-",Larvik sentrum - Romslig leilighet i 2. etg. med 3 soverom og fin balkong.,https://www.finn.no/realestate/homes/ad.html?finnkode=132530511,"Greveveien 27, Larvik",80 m²,Andel,DNB Eiendom AS,132530511,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/1/132/530/511_2108569424.jpg
"4 990 000,-",Barnevennlig på Høybråten - Sjarmerende 1/2-part av tomannsbolig o/3 plan | Flott hage | Garasje | Barnevennlig | Bad fra 2016 | ,https://www.finn.no/realestate/homes/ad.html?finnkode=130405485,"Idrettsveien 21 E, Oslo, Furuset",96 m²,Eier (Selveier),EiendomsMegler 1 Grorud,130405485,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/27/5/130/405/485_885104832.jpg
"1 820 000,-","Høyden, Hammerfest - Tidsriktig enderekkehus med hyggelig veranda, flott utsikt og nyere bad og kjøkken. Barnevennlig område! ",https://www.finn.no/realestate/homes/ad.html?finnkode=132369487,"Høyden 14 A, Hammerfest",91 m²,Andel,EiendomsMegler 1 Hammerfest,132369487,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/7/132/369/487_1077179184.jpg
"3 850 000,-",RONG - Innholdsrik enebolig med stor og flott tomt i barnevennlige omgivelser - garasje med carport og loftstue,https://www.finn.no/realestate/homes/ad.html?finnkode=132530236,"Pålsneset 17, Rong",195 m²,Eier (Selveier),Eiendomsmegler Vest Sotra,132530236,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/6/132/530/236_987638164.jpg
"5 990 000,-","Prestvannet - Innholdsrik familiebolig med bl.a  4 sov., 2 bad, 2 stuer, garasje, blindvei, på toppen av øya.",https://www.finn.no/realestate/homes/ad.html?finnkode=132530271,"Biskop Berggravs gate 22, Tromsø",162 m²,Eier (Selveier),Eie Eiendomsmegling Tromsø,132530271,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/1/132/530/271_341599630.jpg
"2 650 000,-",Skjønhaug: 286 kvm enebolig med 67 m2 sjelden trippel garasje!  Sentralt og barnevennlig område. Solrik. Stor hage.,https://www.finn.no/realestate/homes/ad.html?finnkode=132530277,"Åsland 8, Trøgstad",227 m²,Eier (Selveier),iHUS Skedsmo,132530277,https://images.finncdn.no/dynamic/480w/2018/10/vertical-2/26/7/132/530/277_571111990.jpg
